"min_ma","max_ma","r_number","name","formation","system","series","intervall","time_slice","reliabilit","subsurface","type","thickness","m_thick","width","m_width","extension","m_ext","ext_belt","belonging","tropical","environmen","subenviron","bathymetry","biota_main","biota_sec","biota_deta","alg_type","p_lmc","p_arag","p_hmc","upwell","control","diversity","m_spec","guild","macro_bor","micro_bor","vert_zonat","hor_zonat","micrite","sparite","debris","dolomite","reservoir","ref1","ref2","remarks","country","latit","longit","collection","pal_lat_m","pal_long_m","pal_lat_scotese","pal_long_scotese"
"283.50","290.10","1087","Darvaz-Zaalay, N Pamir","","Permian","Cisuralian","Artinskian","15","2","0","2","","","","","","","80","","0","0","","","2","2","","4","0","100","0","0","0","","","","","","","","","","","0","0","680","0","Algal reefs.
Probably plate 345, 601 or 612","Tajikistan","38.5667","70.7667","","36.4997690254","51.043775408","24.8933","67.9774"
"283.50","290.10","1088","Karakul Zone, N Pamir","","Permian","Cisuralian","Artinskian","15","2","0","2","","","","","","","40","","0","0","","","2","2","","4","0","100","0","0","0","","","","","","","","","","","0","0","680","0","Algal reefs.
Probably plate 345, 601 or 612","Tajikistan","39.0833","73.6667","","-28.2054062442","60.2180624298","30.5526","73.5881"
"5.30","23.00","1089","Tatarski Proliv","","Neogene","Miocene","Miocene","31","1","0","3","","","","","","","","","2","0","","","7","7","","","90","0","10","0","0","","","2","","","","","","","","0","0","103","0","Bryozoan mounds.","Russia","46.2333","141.2","","46.0480002204","138.934980296","46.7999","139.515"
"145.00","152.10","1090","Languedoc","","Jurassic","Upper Jurassic","Tithonian","22","2","0","2","1","","","","1","","","","0","1","1c","1","2","2","69","2","0","100","0","0","0","1","1","1","","","","","1","2","2","0","0","682","1040","Small monospecific buildups of dasycladacean algae.","France","43.5","3.8333","56932","28.9996275731","21.5694962647","35.1186","12.851"
"139.80","152.10","1091","Piatra Craiului","","Jurassic","Upper Jurassic","Tithonian/Berriasian","22","2","0","1","3","400","","","4","","20","","0","2","2b","1","1","2","1","1","0","100","0","0","0","2","","2","","","","","2","2","3","0","0","683","0","Reefal facies from Kimmeridgian to Berriasian.
Probably plate 619.
Up to 800 m thick reefal facies.","Romania","45.5","25.1667","","21.5551871615","31.0416583625","26.0982","28.5567"
"2.60","20.00","1092","Niue, S-Pacific","","Neogene","","Miocene/Pliocene","32","2","0","1","3","","","","4","","10","","0","2","2c","1","1","2","1","1","0","70","30","0","0","","","1","","","2","","2","","2","0","0","684","0","Several unconformities in reef facies.","Pacific","-19.0333","-169.9167","","-19.0333","-169.9167","-24.0251","-159.428"
"16.00","23.00","1093","Poleng, East Java Sea","","Neogene","Miocene","lower Miocene","31","2","1","1","2","","","","3","","50","","0","1","1a","1","1","2","1","1","0","70","30","0","0","3","","1","","","1","2","2","1","3","0","1","685","0","Type 1 reefs of ref. 685.
Low growth-ratio reefs.
Reef core coral, coral debris, algal, foram-algal and shelf facies distinguished. 
Reef facies: Coral boundstones and packstones with coral heads up to 30 cm in diameter. Diverse compound corals, hydrozoans, branching corals, red algae (mostly encrusting), forams, echinoid and bivalve debris.
Bioherms including pinnacle reefs.","Indonesia","-6.6694","112.9139","","-8.57205260855","112.728121536","-6.2852","117.045"
"5.30","33.90","1094","Iloilo Basin, Panay","","Paleogene","","Oligocene/Miocene","30","2","1","1","3","","","","4","","30","","0","2","2b","1","1","2","1","1","0","70","30","0","0","2","","1","1","1","","","2","2","2","0","2","686","687","","Philippines","11.1667","122.5833","","0.735944967848","130.811035342","10.6805","126.2"
"5.30","33.90","1095","SE-Luzon Basin","","Paleogene","","Oligocene/Miocene","30","2","1","1","3","","","","4","","","","0","2","2b","1","1","2","1","1","0","70","30","0","0","","","1","","","","","","","2","0","2","687","686","","Philippines","13.1667","123","","2.5325753578","129.842083926","12.6893","126.568"
"28.10","33.90","1096","Cozla and Jibou","","Paleogene","Oligocene","Rupelian","29","3","0","1","2","20","","","4","","10","","0","2","2b","1","1","2","1","1","0","70","30","0","0","2","","1","1","1","","","2","2","2","0","0","688","2304","Around 20 m thick.
Smaller reef at Prodanesti quarry (near Jibou), around 5 m thick. Upper Priabonian to early Rupelian age.
Corals not described","Romania","47.25","23.2833","","44.3342170166","17.5274443859","44.0484","21.1478"
"113.00","125.00","1097","Anina","","Cretaceous","Lower Cretaceous","Aptian","23","2","0","1","3","","","","4","","50","","0","2","2b","1","1","1","2","","0","100","0","0","0","2","","1","","","","","2","1","2","0","0","689","0","Dome shaped and platy corals only.","Romania","45.0667","21.9","","27.0017670865","26.3186351648","24.4207","26.4163"
"113.00","125.00","1098","Fairway Field, Texas","","Cretaceous","Lower Cretaceous","middle Aptian","24","3","1","1","2","100","","","4","","10","","0","2","2c","1","5","4","50","","30","50","20","0","0","3","","1","1","1","2","2","2","2","3","0","2","690","748","Glen Rose
Maximum thickness close to 100 m.
reef builders are Corals, stromatoporids, algae and rudists.
Corals-stromatolites at base, rudists (Chondrodonta) at top.
11 % average porosity.
3-27 md permeability.","United States","32.1667","-94.7667","","29.1451840724","-49.7019142313","29.5941","-48.4993"
"100.50","113.00","1099","Sunoco-Felda Field, Florida","Sunniland","Cretaceous","Lower Cretaceous","lower Albian","24","2","1","3","2","60","","","2","","40","","0","1","1e","1","2","2","","4","0","90","10","0","0","1","","3","","","","","3","1","1","0","2","691","0","Algal gastropod limestone. Intertidal mound
10 m oil column.","United States","26.6667","-81.5","","21.2565856033","-38.5648401874","21.9388","-39.4488"
"387.70","407.60","1100","Choybalsan","","Devonian","Lower Devonian","Emsian-Eifelian","9","1","0","1","2","60","","","3","","1800","","0","2","2b","1","1","1","2","","100","0","0","0","0","2","","1","","","","","","","","0","0","692","0","Eifelian thicker (40-70 m) than Emsian (2-15 m).
80-0 % of reef builders are tabulate corals.","Mongolia","47.6667","114","","74.9791285692","-35.5127782448","38.5555","47.3652"
"387.70","407.60","1101","Baruun Urt","","Devonian","Lower Devonian","Emsian-Eifelian","9","1","0","1","2","","","","4","50000","1800","1100","0","2","2b","1","1","1","2","","100","0","0","0","0","2","","1","","","","","","","","0","0","692","1662","See reef 1100.","Mongolia","47","113.6667","79695","75.5467955224","-33.8761098078","37.9615","46.8843"
"387.70","407.60","1102","Uul Bayan","","Devonian","Lower Devonian","Emsian-Eifelian","9","1","0","1","2","","","","4","50000","1800","1100","0","2","2b","1","1","1","2","","100","0","0","0","0","2","","1","","","","","","","","0","0","692","0","See reef 1100.","Mongolia","46.6667","112","","75.4419740373","-29.1506729282","37.9106","45.3795"
"387.70","407.60","1103","Mandal Ovoo","","Devonian","Lower Devonian","Emsian-Eifelian","9","1","0","1","2","","","","4","20000","1800","1100","0","2","2b","1","1","1","2","","100","0","0","0","0","2","","1","","","","","","","","0","0","692","0","See reef 1100.","Mongolia","44.6667","105","","74.1438449494","-9.52307940418","37.1989","38.7755"
"387.70","407.60","1104","Hovd","","Devonian","Lower Devonian","Emsian-Eifelian","9","1","0","1","2","","","","4","","1800","1100","0","2","2b","1","1","1","2","","100","0","0","0","0","2","","1","","","","","","","","0","0","692","0","See reef 1100.","Mongolia","44.6667","102.3333","","72.666013264","-5.35663727164","37.6964","36.4703"
"387.70","407.60","1105","Shinejinst (Jinst)","Tsagaankhaalga","Devonian","Lower Devonian","Emsian-Eifelian","9","1","0","1","2","","","","4","","1800","1100","0","2","2b","1","1","4","9","","60","0","40","0","0","2","","1","","","","","","","","0","0","692","2408","See reef 1100.","Mongolia","44.4","99.3333","","71.0108535283","-0.923903470059","43.8301","18.8858"
"387.70","407.60","1106","Baatsangan","","Devonian","Lower Devonian","Emsian-Eifelian","9","1","0","1","2","","","","4","","1800","1100","0","2","2b","1","1","1","2","","100","0","0","0","0","2","","1","","","","","","","","0","0","692","0","See reef 1100.","Mongolia","45.5","99","","70.2468256838","-3.4141551376","42.8548","18.1147"
"541.00","635.00","1107","Orsha Depression S.W.","","Ediacaran","Ediacaran","Vendian","0","2","0","4","2","","","","3","","100","","0","1","1a","1","3","3","64","4","0","100","0","0","0","1","","2","","","","","","","","1","0","693","0","","Belarus","54","29.7","","-68.9692978945","-106.72495629","-72.361","7.58803"
"541.00","635.00","1108","Mohylev","","Ediacaran","Ediacaran","Vendian","0","2","0","4","2","","","","2","","100","","0","1","1a","1","3","3","15","","","","","0","0","1","","3","","","","","","","1","1","0","693","0","","Belarus","53.75","30.3833","","-69.3654232203","-105.992433802","-72.6949","8.70938"
"541.00","635.00","1109","Orsha","","Ediacaran","Ediacaran","Vendian","0","2","0","4","2","","","","2","","100","","0","1","1a","1","3","3","15","","","","","0","0","1","","3","","","","","","","1","1","0","693","0","","Belarus","54.5","30.3833","","-68.6793533646","-105.145961406","-71.9609","9.21795"
"541.00","635.00","1110","Rogachev","","Ediacaran","Ediacaran","Vendian","0","2","0","4","2","","","","2","","100","","0","1","1a","1","3","3","15","","","","","0","0","1","","3","","","","","","","1","1","0","693","0","","Belarus","53.0833","30.0333","","-69.8815227226","-107.344668771","-73.2986","7.50732"
"541.00","635.00","1111","Bobruysk","","Ediacaran","Ediacaran","Vendian","0","2","0","4","2","","","","2","","100","","0","1","1a","1","3","3","15","","","","","0","0","1","","2","","","","","","","","1","0","693","0","","Belarus","53.1333","29.1667","","-69.6029297817","-108.621770488","-73.1181","5.80951"
"423.00","427.40","1112","Brest","","Silurian","Ludlow","Ludlovian","7","1","0","4","1","","","","3","","50","","0","1","1a","1","7","13","17","","60","0","40","0","0","2","","1","","","","","","","","0","0","693","0","","Belarus","52.1333","23.6667","","0.582080493977","-38.8893911762","-15.0072","0.566519"
"433.40","443.40","1113","Brest II","","Silurian","","Llandovery","6","1","0","4","1","","","","4","","50","","0","1","1a","1","7","7","17","","100","0","0","0","0","2","","1","","","","","","","","0","0","693","0","","Belarus","52.1333","23.6667","","-20.0730777995","-48.2321634042","-28.3477","2.00448"
"410.80","419.20","1114","Brest III","","Devonian","Lower Devonian","Lochkovian","8","1","0","4","1","","","","4","","50","","0","1","1a","1","7","13","17","","60","0","40","0","0","2","","1","","","","","","","","0","0","693","0","","Belarus","52.1333","23.6667","","18.8418874891","-86.9397470976","-17.4558","7.31316"
"47.80","59.20","1115","El-Qûss Abu Said","Esna","Paleogene","Paleocene","Thanetian-Ypresian","27","2","0","1","1","","","","1","","","","0","1","1a","1","1","1","","","0","100","0","0","0","","","1","","","","","","","2","0","0","1592","0","Small coral reefs (Actinacis?) of Upper Thanetian-Middle Ilerdian age.","Egypt","26.9","27.6","","19.8816009001","23.9806789136","16.5579","22.6952"
"433.40","443.40","1116","Peribaltic Depresion","","Silurian","","Llandovery","6","1","1","4","3","","","","4","","300","","0","1","1a","1","7","7","17","","100","0","0","0","0","2","","1","","","","","","","","0","0","693","0","","Belarus","55","27","","-16.6728239235","-49.027186443","-24.8662","2.11312"
"410.80","419.20","1117","Peribaltic depression","","Devonian","Lower Devonian","Lochkovian","8","1","0","4","2","","","","4","","300","","0","1","1a","1","7","13","17","","60","0","40","0","0","2","","1","","","","","","","","0","0","693","0","","Belarus","55","27","","21.6980255841","-89.0649645924","-14.0473","6.56867"
"387.70","393.30","1118","Orsha","","Devonian","Middle Devonian","Eifelian","9","1","0","4","1","","","","1","","300","","0","1","1a","1","3","9","12","","0","0","100","0","0","1","","2","","","","","","","","0","0","693","0","","Belarus","54.5","30.3833","","14.8379613124","-72.7056331821","-11.0857","15.0623"
"387.70","393.30","1119","Bobruysk","","Devonian","Middle Devonian","Eifelian","9","1","0","4","1","","","","1","","300","1118","0","1","1a","1","3","9","12","","0","0","100","0","0","1","","2","","","","","","","","0","0","693","0","","Belarus","53.1333","29.1667","","13.8707803327","-71.4634511801","-12.4203","15.8552"
"387.70","393.30","1120","Turov","","Devonian","Middle Devonian","Eifelian","9","1","0","4","1","","","","1","","300","1118","0","1","1a","1","3","9","12","","0","0","100","0","0","1","","2","","","","","","","","0","0","693","0","","Belarus","52.0667","27.6667","","12.7518766223","-70.5941785542","-13.7655","16.263"
"372.20","382.70","1121","Vitebsk","","Devonian","Upper Devonian","Frasnian","10","1","0","1","","","","","","","300","","0","1","1a","1","1","4","9","","60","0","40","0","0","2","","1","","","","","","","","1","0","693","0","","Belarus","55.1667","30.2333","","12.7131073136","-64.1785203419","-7.74733","13.691"
"372.20","382.70","1122","Pripyat Depression","","Devonian","Upper Devonian","Frasnian","10","1","0","1","","","","","","","300","1121","0","1","1a","1","1","4","9","","60","0","40","0","0","2","","1","","","","","","","","1","0","693","0","","Belarus","52","28","","10.3583002194","-61.6293077894","-10.6844","15.4911"
"358.90","372.20","1123","Ozerchin, Pripyat Depression","","Devonian","Upper Devonian","lower Famennian","10","3","1","3","","","","","","","300","1121","0","1","1a","1","3","9","12","","0","0","100","0","0","1","","2","","","","","","","","1","0","693","1208","Well data only.
Oncolithic reef according to ref. 1208.","Belarus","53.5667","27.7333","","11.081054259","-55.1446663925","-7.0637","13.4869"
"358.90","372.20","1124","Pripyat Depression III","","Devonian","Upper Devonian","Famennian","11","1","0","4","1","","","","1","","300","","0","1","1a","1","2","3","12","4","","","","0","0","1","","2","","","","","","","","1","0","693","0","","Belarus","52","27.6667","","10.2599737259","-53.7862483664","-8.10913","14.6648"
"315.20","336.00","1125","Pripyat Depression IV","","Carboniferous","","Visean-Bashkirian","12","1","0","4","1","","","","1","","100","","0","1","1a","1","2","9","12","4","0","50","50","0","0","1","","2","","","","","","","","1","0","693","0","","Belarus","51.5","30","","3.57980752506","0.572421812001","2.81706","23.7299"
"13.80","16.00","1126","Miodobor (Medobory)","","Neogene","Miocene","upper Badenian","31","3","0","2","2","","","","2","","50","","2","2","2a","1","2","7","19","1","30","0","70","0","0","2","","1","1","1","","","2","2","2","0","0","694","0","","Ukraine","49.6667","24","","48.6430159534","23.7169456087","49.9998","22.6674"
"13.80","16.00","1127","Maksymivka, Zbarazh + Haluschyntsi, Ternipol","","Neogene","Miocene","Badenian","31","2","0","2","2","","","","2","","50","1126","2","2","2a","1","1","2","1","1","0","70","30","0","0","2","","1","2","1","","","2","2","2","0","0","2497","694","Massive coralgal reefs dominated by red-algal (lithothamnian) colonies interfingering with , and/or encrusted by biolithic mats/crusts of supposedly blue-green algal origin, all of which are associated locally with sparse hematypic corals.","Ukraine","49.5833","25.8667","66971","48.5372073318","25.5424568237","49.9315","24.5488"
"11.60","12.70","1128","Zbarazh II","","Neogene","Miocene","Sarmatian","31","2","0","4","2","","","","2","","1","","2","2","2a","1","2","7","19","1","40","0","60","0","0","3","","1","1","1","","","2","2","1","0","0","694","0","","Ukraine","49.6667","25.8167","","48.821916173","25.6068070867","50.0335","24.7615"
"13.80","16.00","1129","Horodnica","","Neogene","Miocene","Badenian","31","2","0","2","1","","","","1","","50","1126","2","2","2a","2","2","7","19","1","30","0","70","0","0","3","","2","1","1","","","2","2","1","0","0","694","0","","Ukraine","49.1667","25.8167","","48.1212615454","25.4822079179","49.5145","24.5063"
"13.80","16.00","1130","Torgov","","Neogene","Miocene","Badenian","31","2","0","2","1","","","","1","","50","1126","2","2","2a","1","2","7","19","1","30","0","70","0","0","3","","2","1","1","","","2","2","1","0","0","694","0","","Ukraine","49.7","23.8333","","48.6783645847","23.554644159","50.0317","22.4989"
"13.80","16.00","1131","Bogutin","","Neogene","Miocene","Badenian","31","2","0","2","1","","","","1","","50","1126","2","2","2a","1","2","7","19","1","30","0","70","0","0","3","","2","1","1","","","2","2","1","0","0","694","0","","Ukraine","49.65","24.8333","","48.6161759991","24.5325037548","49.9899","23.5068"
"13.80","16.00","1132","Niechobrz","","Neogene","Miocene","Badenian","31","3","0","2","1","","","","1","","20","","2","2","2a","1","2","7","19","1","30","0","70","0","0","3","","1","1","1","","","2","2","2","0","0","695","0","","Poland","50","21.75","","49.0046938498","21.5229643015","50.3144","20.3957"
